lot_area,utilities,land_slope,overall_qual,overall_cond,year_remod_add,exter_cond,bsmt_cond,total_bsmt_sf,gr_liv_area,bedroom_abvgr,kitchen_qual,garage_area,garage_cond,paved_drive,saleprice,got_mas_vnr,got_bsmt,got_fireplaces,got_pool,got_misc,got_alley,got_fence,full_bath_total,half_bath_total,age,num_of_floors,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_NoAlley,alley_Pave,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
10289,1,2,4,6,1965,2,3,1073.0,1073,3,2,515.0,2,2,156000,1,1,0,0,0,0,0,2.0,1.0,42,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9069,1,2,5,7,1993,3,3,1344.0,1440,2,3,920.0,2,2,224500,0,1,0,0,0,0,0,4.0,0.0,13,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7875,1,2,6,4,2003,2,3,783.0,1509,3,3,393.0,2,2,180000,0,1,1,0,0,0,0,2.0,1.0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6600,1,2,4,5,2005,2,3,845.0,845,3,3,264.0,2,2,134500,0,1,0,0,0,0,0,1.0,0.0,26,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13682,1,2,9,4,2006,2,3,1410.0,2945,3,3,641.0,2,2,438780,1,1,1,0,0,0,0,3.0,1.0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9150,1,2,5,4,1962,2,3,1099.0,1431,3,2,296.0,2,2,165000,1,1,1,0,0,0,0,1.0,1.0,46,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7150,1,2,4,4,1967,2,3,892.0,892,3,2,288.0,2,2,100000,1,1,0,0,0,0,1,1.0,0.0,42,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17920,1,2,4,3,1974,2,3,1763.0,1779,3,2,454.0,2,2,170000,0,1,1,0,0,0,0,2.0,1.0,51,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3684,1,2,6,4,2007,2,3,1373.0,1555,2,3,660.0,2,2,174000,1,1,1,0,0,0,0,2.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7006,1,2,5,5,1950,2,3,768.0,1236,3,2,384.0,2,2,127000,0,1,1,0,0,0,1,3.0,0.0,83,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8390,1,2,6,4,1999,2,3,831.0,1651,3,2,450.0,2,2,185900,0,1,1,0,0,0,0,2.0,1.0,9,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5784,1,2,4,7,1996,2,3,190.0,886,2,2,273.0,2,2,91300,0,1,0,0,0,0,0,1.0,0.0,71,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9135,1,2,5,4,2003,2,3,1682.0,1700,3,3,544.0,2,2,200000,1,1,0,0,0,0,0,3.0,0.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10496,1,2,5,5,1950,2,3,1040.0,1846,3,2,315.0,2,2,143000,1,1,1,0,0,0,1,2.0,0.0,58,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8308,1,2,3,5,1963,3,3,1088.0,1088,2,2,520.0,2,1,110000,1,1,0,0,0,0,0,1.0,0.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9317,1,2,5,4,2006,2,3,1314.0,1314,3,3,440.0,2,2,176432,0,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8814,1,2,6,4,2007,2,3,1274.0,1274,3,3,508.0,2,2,203000,1,1,0,0,0,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9849,1,2,6,5,2007,2,3,1689.0,1689,3,3,954.0,2,2,248328,0,1,0,0,0,0,0,2.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14463,1,2,8,4,2008,2,3,1641.0,1641,3,4,885.0,2,2,316500,1,1,0,0,0,0,0,3.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5190,1,2,6,4,1950,2,3,570.0,1079,2,2,249.0,2,2,125600,0,1,1,0,0,0,0,1.0,0.0,60,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9750,1,2,4,5,1959,2,3,984.0,984,2,1,308.0,2,0,110000,1,1,0,0,0,0,0,2.0,0.0,49,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,1,2,3,3,1950,2,3,960.0,960,2,1,308.0,2,2,108500,0,1,0,0,0,0,0,1.0,0.0,87,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8712,1,1,4,4,1952,2,3,540.0,1044,2,1,504.0,2,0,55993,0,1,0,0,1,0,0,1.0,0.0,58,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11851,1,2,4,6,2009,3,3,1027.0,1633,3,3,240.0,2,2,129000,0,1,1,0,0,0,0,1.0,0.0,62,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13811,1,2,5,5,1987,2,4,1112.0,1137,2,3,551.0,2,2,176000,1,1,1,0,0,0,0,3.0,0.0,19,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10143,1,2,5,6,1963,2,3,1380.0,1380,3,2,364.0,2,2,154000,1,1,0,0,0,0,1,1.0,1.0,46,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18265,1,2,5,4,1986,3,4,1256.0,1256,3,3,578.0,2,2,180000,1,1,1,0,0,0,0,2.0,0.0,22,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4224,1,2,4,4,1976,2,3,1142.0,1142,3,2,528.0,2,2,134000,0,1,1,0,0,0,1,2.0,1.0,31,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12615,1,2,5,6,2001,2,4,1202.0,2158,4,3,576.0,2,2,243000,0,1,1,0,0,0,1,3.0,0.0,57,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14536,1,2,7,4,2003,2,3,1616.0,1629,3,3,808.0,2,2,270000,1,1,1,0,0,0,0,3.0,0.0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9187,1,2,5,4,1983,3,3,1084.0,1080,3,2,484.0,2,2,134000,0,1,0,0,0,0,0,1.0,1.0,24,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9900,1,1,6,4,1993,2,3,1347.0,2646,4,3,656.0,2,2,260000,1,1,1,0,0,0,0,3.0,1.0,16,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8333,1,2,6,4,2006,2,3,738.0,1491,3,3,484.0,2,2,168675,0,1,1,0,0,0,0,2.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11646,1,2,5,4,2006,2,3,704.0,1422,3,3,440.0,2,2,173000,0,1,1,0,0,0,0,2.0,1.0,4,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7200,1,2,6,4,2006,2,4,1293.0,1301,2,3,572.0,2,2,187750,0,1,1,0,0,1,0,3.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20544,1,2,6,5,1991,3,3,791.0,2093,3,2,542.0,2,2,215000,1,1,1,0,0,0,1,2.0,1.0,22,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8251,1,2,6,4,2006,2,4,1494.0,1506,3,3,672.0,2,2,249000,1,1,1,0,0,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10140,1,2,6,5,1967,2,3,1334.0,1334,3,2,477.0,2,2,164500,1,1,0,0,0,0,0,3.0,0.0,39,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7200,1,2,4,6,1952,3,4,732.0,732,2,2,240.0,2,2,118900,0,1,0,0,0,0,0,2.0,0.0,57,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9178,1,2,7,4,2008,2,3,1468.0,1468,3,3,904.0,2,2,239900,0,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4043,1,2,5,4,1975,2,3,1069.0,1069,2,2,440.0,2,2,146300,0,1,1,0,0,0,0,2.0,1.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11235,1,2,4,4,1963,2,3,925.0,999,3,2,308.0,2,2,130000,0,1,0,0,0,0,1,2.0,0.0,44,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8450,1,2,6,4,2001,2,3,1349.0,1349,3,2,539.0,2,2,179000,1,1,0,0,0,0,1,2.0,0.0,7,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11851,1,2,6,4,1990,2,3,1424.0,1442,3,2,500.0,2,2,180500,0,1,0,0,0,0,0,2.0,0.0,19,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4608,1,2,3,5,1950,3,3,747.0,747,2,2,220.0,2,2,80000,0,1,0,0,0,0,0,1.0,0.0,65,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9262,1,2,7,4,2009,2,3,1573.0,1578,3,4,840.0,2,2,287090,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12702,1,2,4,4,1956,2,0,0.0,882,2,2,308.0,2,2,97000,0,0,0,0,0,0,0,1.0,0.0,52,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18160,1,2,5,5,1964,2,3,1302.0,1128,3,2,480.0,2,1,154204,1,1,1,0,0,0,1,2.0,0.0,43,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11355,1,2,6,6,2001,2,3,1312.0,1312,3,2,495.0,2,2,186000,1,1,1,0,1,0,1,1.0,1.0,50,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1680,1,2,4,4,1972,2,3,630.0,1302,3,2,264.0,2,2,111750,1,1,0,0,0,0,0,2.0,1.0,36,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10616,1,2,6,4,2007,2,3,628.0,1356,3,3,484.0,2,2,177439,0,1,1,0,0,0,0,2.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11308,1,2,8,4,2008,2,3,1104.0,2184,3,4,836.0,2,2,335000,1,1,1,0,0,0,0,3.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10480,1,2,6,5,1976,2,3,803.0,1964,4,2,483.0,2,2,205000,1,1,1,0,0,0,0,2.0,1.0,32,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5118,1,2,7,4,1990,2,3,1312.0,1321,1,3,484.0,2,2,212000,0,1,1,0,0,0,0,2.0,0.0,17,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3811,1,1,7,4,2005,2,3,1594.0,1646,2,3,525.0,2,2,246000,1,1,1,0,0,0,0,3.0,1.0,6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5500,1,2,4,6,2001,2,3,926.0,1316,3,2,484.0,2,2,130000,0,1,0,0,0,0,0,2.0,0.0,81,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600,1,2,4,6,2002,3,2,264.0,1432,2,2,360.0,3,2,132000,0,1,0,0,0,1,1,2.0,0.0,97,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9317,1,2,6,4,2001,3,4,779.0,1958,3,3,499.0,2,2,220000,0,1,1,0,0,0,0,3.0,1.0,13,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8004,1,2,7,4,2009,2,3,832.0,1935,3,2,552.0,2,2,263435,1,1,0,0,0,0,0,3.0,1.0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6876,1,2,5,5,1958,2,3,1272.0,1969,4,2,400.0,2,2,141000,0,1,1,0,0,0,0,2.0,0.0,70,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9803,1,2,6,4,2010,2,3,1214.0,1214,2,3,520.0,2,2,179781,0,1,0,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6240,1,2,7,4,2007,2,3,1342.0,1342,2,3,550.0,2,2,234250,1,1,1,0,0,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6180,1,2,5,4,1950,2,3,960.0,986,2,2,180.0,2,2,102000,0,1,1,0,0,0,0,1.0,0.0,81,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7449,1,2,6,6,1950,2,3,637.0,1108,3,3,280.0,2,0,139400,0,1,1,0,0,1,1,1.0,0.0,77,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10410,1,2,2,3,1950,2,3,672.0,1214,3,2,936.0,2,2,105000,0,1,0,0,0,1,1,1.0,0.0,91,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15865,1,1,7,5,1970,3,4,2217.0,2217,4,3,621.0,2,2,268000,0,1,1,0,0,0,0,3.0,0.0,37,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3182,1,2,6,4,2006,2,3,1220.0,1220,2,3,397.0,2,2,180000,1,1,1,0,0,0,0,2.0,0.0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9600,1,2,6,8,2005,4,3,689.0,1378,3,3,360.0,2,0,161000,0,1,1,0,0,0,0,2.0,0.0,80,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11100,1,2,3,6,2006,2,0,0.0,930,2,3,308.0,2,2,84900,0,0,0,0,0,0,0,1.0,0.0,64,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13587,1,2,4,4,1958,2,3,988.0,988,2,2,264.0,2,2,119000,0,1,0,0,0,0,0,2.0,0.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11447,1,2,7,4,2006,2,3,1964.0,1964,3,3,892.0,2,2,370000,1,1,1,0,0,0,0,3.0,1.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7242,1,2,6,4,2006,2,3,1270.0,1270,2,3,524.0,2,2,175900,0,1,0,0,0,0,0,2.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7018,1,2,4,4,1979,2,0,0.0,2240,6,2,528.0,2,2,142953,0,0,0,0,0,0,0,2.0,0.0,30,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9466,1,2,7,4,1995,2,3,1494.0,1494,1,3,478.0,2,2,279700,0,1,1,0,0,0,0,2.0,1.0,13,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8400,1,2,4,4,1957,2,3,1179.0,1364,3,2,331.0,2,2,132000,0,1,1,0,0,0,1,1.0,1.0,49,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11040,1,1,3,5,1950,2,3,637.0,1336,3,2,570.0,2,2,108000,0,1,0,0,0,0,0,1.0,1.0,86,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
